"29";"CONFIRMAR ASSIM Q CHEGAR P/ OUTRAS PESSOAS NAO PASSAR NA FRENTE (CONSULTA)"
"30";"UMA TRIAGEM SOBRE A SAÚDE DO PACIENTE NO MOMENTO DA ESPERA, PELO ATENDIMENTO DO MÉDICO. PODEM ESTAR DEBILITADOS, ACAMADOS. SEM CONDIÇAO P/ ESPERAR NAS CADEIRAS."
"31";"DAR PREFERENCIA PARA OS PACIENTES DO INTERIOR CONSULTAR NOS HORARIOS MAIS ACECIVEIS, MAIS CEDO DEVIDO AOS HORARIOS DAS VANS."
"32";"QUE AS CONSULTAS SEJAM NO HORÁRIO"
"33";"MUITA DEMORA PARA SER ATENDIDA"
"34";"PODE MELHORAR MUITO MAIS"
"35";"TIRAR AS SENHAS, DA ENTRADA DIRETO NA RECEPÇAO, COM ISSO ACABA COM FILAS, TUMULTO E CABIDE DE EMPREGO"
"36";"MELHORAR O LOCAL DE ESPERA MUITO QUENTE"
"37";"ATENDIMENTO MEDICO RUIM, PORQUE TODAS AS VEZES DE CONSULTA, A DEMORA É IMENSA, NUNCA FICA ANTES DE 4 HORAS DE ESPERA. UM DESCASO COM OS PACIENTES (DRA. CAMILA BARROS)"
"38";"O RUIM É SÓ A DEMORA"
"39";"MAIS TOLERANÇA PARA QUEM MORA NO INTERIOR PARA CONFIRMAR AS CONSUNTAS"
"40";"DEVERIA TER UM ATENDIMENTO VIA WHATSAPP PARA MARCAÇAO E DESMARCAÇAO DE EXAMES."
"41";"PARABÉNS A TODA EQUIPE EXCETO A SRa QUE DISTRIBUE SENHAS."
"42";"O QUE FALTA AQUI É UMA PLACA GRANDE PEDINDO SILENCIO O POVO FALA MUITO E ALTO."
