"33";"FUI MTo BEM ATENDIDO PELA RECEPÇAO E PELO MEDICO. OBRIGADO PELA ATENÇAO DE VOCES"
"34";"FUI ATENDIDO MUITO BOM"
"35";"GOSTO MUITO DO SEU ATENDIMENTO FALA TUDO"
"36";"POR FAVOR A DRA CRISTIANE COBAL ESSA SIM UMA MEDICA DEMAIS VIU ESSE HOSPITAL, TA DE PARABENS COM UMA MEDICA DESSE NIVEL"
"37";"SÓ ELOGIOS"
"38";"QUE CONTINUE SEMPRE ASSIM COM ESSE ATENDIMENTO. NAO TENHO O QUE RECLAMAR POIS SEMPRE FUI BEM ATENDIDA"
"39";"PARABÉNS!!!"
"40";"NENHUMA RECLAMAÇAO HOSPITAL MARAVILHOSO. MINHA MAE FICOU ENTERNADA E FOI MUITO BEM ATENDIDA POR TODOS OBRIGADA HDT"
"41";"AMO O ATENDIMENTO TANTO DA SENHAS COMO DO GUICHES SAO MUITO EDUCADAS E ATENCIOSAS"
"42";"ATENDIMENTO MEDICO OTIMO. RECEPÇAO OTIMO. ANTONIO JOSÉ RABELO ANTONIA ROSA RABELO"
"43";"MUITO BOM"
"44";"QUE JESUS SEMPRE PROTEJA OS FUNCIONARIOS DAQUI"
"45";"OTIMO ATENDIMENTO NO DATA 14.03.19  AS 13:00HS."
"46";"PEDIDO DE MAIS BANCOS PARA SENTAR DE FORA. PEDIDO DE SINAL DE WIFI PARA OS PACIENTES. PEDIDOS DE CAFÉ E SUCO PARA OS PACIENTES NA RECEÇAO. PEDIDO DE MAIS LIMPEZA NOS BANHEIROS"
"47";"NAO TEM NADA DE REGRAMA SEMPRE BEM ATENDIDO"
"48";"BOM"
"49";"(FABRICIO) EDUCADO E ATENCIOSO..."
"50";"EU TENHO UMA SATISFAÇAO EM ESTÁ COM ESTÁ EQUIPE. POIS CADA UM DESTE PROFICIONAIS DESTE A RECEPÇAO SAO AUTORIDADE CONSTITUIDO POR DEUS"
"51";"MUITO BOM OBRIGADA"
"52";"EXCELENTE MUITO EDUCADA"
"53";"MUITO SATISFEITO COM A ATENDENTE RAQUEL. MUITO CARISMATICA!!"
