"10";"O HOSPITAL É UMA MERDA ATENDIMENTO HORRIVEL SEM NENHUMA INFRAESTRUTURA PARA RECEBER AS PESSOAS DEVERIA PASSAR OS PACIENTES PARA O HC (HOSPITAL DAS CLINICAS) E É CERTEZA QUE TODOS ESSES AQUI SAO MAU TRATADOS E MANDA O DONO TOMA NO CÚ."
"11";"ESSA PORRA AQUI NAO DEIXA CRIANÇA ENTRAR UMA MERDA PORQUE MINHA MAE TÁ INTERNADA E A PORRA DO HOSPITAL NAO DEIXA EU DE 13 ANOS IMUNE A TUDO NAO POSSO ENTRAR."
"12";"A DEMORA ESTA DEMAIS"
"13";"GOSTARIA QUE OS BANHEIROS FOSSE UM POUCO MAIOR POIS NAO TEM ESPASSO NENHUM"
"14";"PREZADA COORDENAÇAO SOU PACIENTE MAIS DE 10 ANOS NESTA UNIDADE VOU FICAR SEM CONSULTA PORQUE NAO ESTAVA COM O DOCUMENTO ORIGINAL! QUE LIDERANÇA E REPRESENTANTE HUMANO É UM UNIDADE QUE NAO PRATICA O BEM!! DEUS VAI TE COBRAR"
"15";"RAPIDES NO ATENDIMENTO"
"16";"PODERIA OS EXAMES SER VISTOS, NAO COMO ENCACHE MAIS, COMO UM ATENDIMENTO NORMAL."
"17";"ATENDENTES GROSSOS P/ATENDER INFORMAÇOES DESENCONTRADAS FICAM BATENDO PAPO ENTRE ELES.DEIXAM A DESEJAR...DEVERIA TER UM SETOR P/DOCUMENTOS COMO LAUDOS, ENCAMINHAMENTOS, PARECER MEDICO,XEROX DOCUMENTOS INDEPENDENTE DO DIA DA CONSULTA."
"18";"MELHORA MAIS O ATENDIMENTO MELHORIS MEDICOS TRATAR OS PACIENTES PORQUE SOMOS SERUMONOS"
"19";"TRATAR OS PACIENTES MELHOR NAO ESTAMOS AQUI POR QUE QUEREMOS. MAIS EDUCAÇAO NO ATENDIMENTO DAR MAIS INFORMAÇAO CORRETA FICA UM EMPURRA EMPURRA"
"20";"AGILIZAR O ATENDIMENTO DOS MEDICOS"
"21";"ESPEREI 2 HORAS PARA SER ATENDIDO DERMATOLOGISTA CHEGUEI 8:10 CONSULTA ERA 10:00 ELA FICOU ATE 1:30 SEM CHAMAR NENHUM PACIENTE A MEDICA E BOA MAS DEMORA HORAS PRA CHAMAR FICA ANDANDO NO CORREDOR PRA LÁ E PRA CÁ SEM CHAMA CHAMA OS PACIENTES QUE AGARDA EM CINCO SEGUNDO  4 HORAS AGUARDANDO ATENDIMENTO"
"22";"FOI MUITO RUIM TER RETIRADO O ""CHEQUINHO"" DO AMBULATORIO. ANTES, A GENTE JÁ SAIA DAQUI COM OS EXAMES MARCADOS. AGORA TEM QUE SAIR DAQUI E PEREGRINAR POR OUTROS LOCAIS PARA CONSEGUIR."
"23";"NENHUMA"
"24";"MUITO BOM MARAVILHOSO"
"25";"TIRAR O ZILMAR, PEDINDO DINHEIRO,QUE ELE DIZ PRA COMPRAR COMIDA E TODOS NOS SABEMOS QUE É PRA DROGA."
"26";"FALTA MAIS EDUCAÇAO NOS GUINCHES SAO MUITO ESTRESSADOS."
